Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
8882      88.820    -28.315395833035     13.510594014127     -41.825989847162     120.975299056919
8884      88.840    -28.373901915420     13.627183186236     -42.001085101656     122.019250932603
8886      88.860    -28.469236647732     13.648386542324     -42.117623190056     122.209108043332
8888      88.880    -28.562569042774     13.585548219498     -42.148117262272     121.646447002073
8890      88.900    -28.626814420301     13.490497054940     -42.117311475241     120.795348741986
8892      88.920    -28.652040060171     13.387351742200     -42.039391802371     119.871774616230
8894      88.940    -28.635739084775     13.294132048392     -41.929871133168     119.037075540485
8896      88.960    -28.586244303641     13.236293533777     -41.822537837419     118.519183314930
8898      88.980    -28.516383349839     13.196240863958     -41.712624213797     118.160547439674
8900      89.000    -28.429496434511     13.159938927340     -41.589435361851     117.835496029350
8902      89.020    -28.330557593985     13.164964556565     -41.495522150550     117.880496049168
8904      89.040    -28.242275390667     13.242902146025     -41.485177536693     118.578357533486
8906      89.060    -28.190768293467     13.351074849422     -41.541843142889     119.546947451117
8908      89.080    -28.179942912461     13.423122954924     -41.603065867385     120.192073868242
8910      89.100    -28.191208431604     13.426899993662     -41.618108425266     120.225893875735
8912      89.120    -28.196297626769     13.367211260989     -41.563508887758     119.691434600456
8914      89.140    -28.173377577933     13.288084433682     -41.461462011615     118.982924553683
8916      89.160    -28.121702928059     13.254963339183     -41.376666267242     118.686354742768
8918      89.180    -28.066207228000     13.296709157655     -41.362916385655     119.060151251547
8920      89.200    -28.031214462487     13.365460408140     -41.396674870627     119.675757277398
8922      89.220    -28.022968021617     13.437403625137     -41.460371646754     120.319944511671
8924      89.240    -28.045737057757     13.527087547150     -41.572824604907     121.122983909846
8926      89.260    -28.106186744534     13.617838548453     -41.724025292987     121.935578049742
8928      89.280    -28.199828446321     13.663774568072     -41.863603014392     122.346894066275
8930      89.300    -28.303830958365     13.632910159533     -41.936741117898     122.070530862015
8932      89.320    -28.387588091921     13.539522060131     -41.927110152052     121.234323864623
8934      89.340    -28.430938839430     13.433801053765     -41.864739893196     120.287686703570
8936      89.360    -28.435113179321     13.366774016543     -41.801887195864     119.687519467077
8938      89.380    -28.419037566021     13.356260926900     -41.775298492922     119.593384141701
8940      89.400    -28.403322869268     13.375654954561     -41.778977823830     119.767040332815
8942      89.420    -28.394812863220     13.382758710180     -41.777571573401     119.830648117900
8944      89.440    -28.385401412519     13.364092590005     -41.749494002524     119.663509688010
8946      89.460    -28.367967546727     13.348459036284     -41.716426583011     119.523525181427
8948      89.480    -28.346630890244     13.356267884952     -41.702898775196     119.593446444839
8950      89.500    -28.331178011148     13.389547551465     -41.720725562613     119.891436126467
8952      89.520    -28.331597375812     13.432915798825     -41.764513174638     120.279760036467
8954      89.540    -28.347463487835     13.444655310396     -41.792118798231     120.384876874528
8956      89.560    -28.361535889814     13.395107912928     -41.756643802743     119.941224195754
8958      89.580    -28.349338158067     13.301419990570     -41.650758148637     119.102332551651
8960      89.600    -28.299224425331     13.223038029282     -41.522262454613     118.400492114616
8962      89.620    -28.224008791660     13.216353240264     -41.440362031924     118.340635801143
8964      89.640    -28.156212261080     13.306262393591     -41.462474654672     119.145691944515
8966      89.660    -28.134189057784     13.467739872818     -41.601928930601     120.591578507306
8968      89.680    -28.178741108128     13.616613113930     -41.795354222058     121.924605378391
8970      89.700    -28.273409746149     13.663922142544     -41.937331888693     122.348215463831
8972      89.720    -28.372961213005     13.601259660301     -41.974220873305     121.787128917885
8974      89.740    -28.442341742130     13.502245094523     -41.944586836653     120.900541940777
8976      89.760    -28.473135784744     13.406666774288     -41.879802559032     120.044723472564
8978      89.780    -28.465083628613     13.309948956386     -41.775032585000     119.178701820775
8980      89.800    -28.418470965277     13.234571801219     -41.653042766496     118.503766738062
8982      89.820    -28.348189215792     13.234117401740     -41.582306617532     118.499697996688
8984      89.840    -28.289079021615     13.320235900760     -41.609314922375     119.270812217301
8986      89.860    -28.268543669624     13.414791866183     -41.683335535808     120.117476411545
8988      89.880    -28.278520383117     13.438351328484     -41.716871711601     120.328430348466
8990      89.900    -28.289265624317     13.399262679105     -41.688528303422     119.978426415007
8992      89.920    -28.283057930318     13.359225203797     -41.642283134115     119.619926593029
8994      89.940    -28.264697988809     13.346349721191     -41.611047710000     119.504638149222
8996      89.960    -28.242270988668     13.334631117447     -41.576902106115     119.399708522080
8998      89.980    -28.212496651026     13.306682976234     -41.519179627260     119.149457886328
9000      90.000    -28.171230228283     13.292865283106     -41.464095511389     119.025732789068
9002      90.020    -28.130086296396     13.336314971265     -41.466401267661     119.414785928665
9004      90.040    -28.113774679778     13.425563049967     -41.539337729745     120.213922739369
9006      90.060    -28.132021175198     13.483720379098     -41.615741554296     120.734669664094
9008      90.080    -28.164387438775     13.469811321924     -41.634198760699     120.610126483427
9010      90.100    -28.186586214424     13.436021020677     -41.622607235101     120.307564523949
9012      90.120    -28.199868565498     13.443081750171     -41.642950315669     120.370787048528
9014      90.140    -28.220847355840     13.477002946131     -41.697850301971     120.674521053211
9016      90.160    -28.253120764260     13.487570825186     -41.740691589447     120.769146968832
9018      90.180    -28.285647137004     13.483503152139     -41.769150289143     120.732724590746
9020      90.200    -28.321011137375     13.511602942090     -41.832614079464     120.984333105452
9022      90.220    -28.369608306488     13.526999027494     -41.896607333982     121.122191295415
9024      90.240    -28.415284209226     13.459892067441     -41.875176276667     120.521308421377
9026      90.260    -28.425425770027     13.336510879041     -41.761936649069     119.416540107777
9028      90.280    -28.386585643899     13.242928865974     -41.629514509873     118.578596786757
9030      90.300    -28.320071444151     13.247867539558     -41.567938983709     118.622818196495
9032      90.320    -28.267487511795     13.344291193766     -41.611778705562     119.486205875222
9034      90.340    -28.257532923878     13.454817776670     -41.712350700548     120.475872680884
9036      90.360    -28.286696933329     13.506520386627     -41.793217319956     120.938823362027
9038      90.380    -28.327794748460     13.478872753169     -41.806667501629     120.691263504761
